r,g,b
253,254,255
251,255,255
251,255,255
253,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
177,223,232
85,170,218
89,182,247
228,249,252
253,252,249
254,252,253
254,255,247
254,255,250
254,255,249
253,254,248
253,254,247
254,252,247
252,254,251
249,252,251
254,250,248
246,248,200
246,249,170
251,253,236
252,254,242
254,252,254
246,254,232
251,250,244
253,254,227
244,251,160
248,247,155
251,250,219
250,250,227
241,241,112
234,239,133
255,255,219
246,247,196
252,252,243
252,250,244
240,253,246
244,251,222
252,250,243
251,250,237
253,253,199
245,245,187
253,251,242
254,255,249
252,252,253
246,244,187
251,242,149
185,214,200
129,183,212
195,218,221
249,254,237
253,254,250
254,254,247
248,254,241
252,255,249
248,255,253
253,253,248
251,252,249
227,238,237
3,2,7
6,4,6
36,43,38
8,2,8
101,103,30
124,121,16
211,202,29
244,240,4
247,236,7
250,240,3
248,239,10
247,243,1
248,245,33
239,236,85
49,51,17
126,124,43
246,241,10
243,240,3
248,243,0
207,201,73
9,8,12
2,3,6
4,1,5
4,4,5
192,192,192
250,250,252
249,249,246
254,254,254
19,18,24
3,6,9
65,64,8
245,239,14
247,240,10
246,240,4
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,0
246,241,1
246,241,2
246,241,15
73,72,1
0,2,1
4,2,7
0,1,1
2,1,10
4,5,2
36,36,36
143,143,143
31,31,33
10,10,12
5,5,7
8,7,6
173,168,40
237,235,37
13,8,0
4,7,4
118,117,37
122,124,4
123,118,6
224,219,33
215,217,71
6,4,2
0,2,4
4,4,4
100,100,100
241,241,241
251,251,251
255,255,254
252,249,246
18,16,22
116,121,105
251,253,230
249,242,232
222,175,181
223,116,122
235,111,76
245,204,47
236,241,119
183,221,227
188,227,246
198,213,225
225,240,234
245,246,251
253,254,251
251,251,223
254,250,208
251,253,242
253,253,249
254,255,248
246,234,231
251,244,244
248,250,242
244,245,175
241,245,117
245,243,138
255,255,232
255,254,245
254,252,243
250,253,223
251,255,240
250,254,242
250,248,249
248,249,207
244,241,159
250,252,218
246,253,199
246,249,195
252,253,242
246,243,158
245,249,163
253,250,241
250,253,246
252,253,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,255,255
254,252,253
253,252,253
254,254,254
237,241,240
201,212,208
201,223,216
211,243,232
182,224,209
149,201,182
124,199,171
126,199,170
131,197,170
130,197,170
124,200,170
121,202,170
125,199,170
130,197,170
128,198,170
123,200,170
121,201,169
123,196,166
124,197,170
125,197,174
124,196,175
123,194,176
122,193,175
123,195,175
124,196,172
125,198,170
126,199,170
117,194,171
94,175,157
35,115,105
28,106,105
34,111,116
35,112,120
30,107,114
29,107,108
29,109,102
34,115,99
40,119,99
31,105,81
50,122,98
80,153,128
108,180,156
121,193,169
125,197,173
126,198,174
126,198,174
126,198,174
126,198,174
126,199,172
126,199,170
126,199,170
125,200,170
125,200,170
124,200,170
124,200,170
125,200,170
125,200,170
126,199,170
126,199,170
126,198,173
126,198,174
128,198,174
128,198,174
129,197,174
129,197,174
129,197,174
129,197,174
129,197,174
128,198,174
128,197,174
135,194,174
130,196,174
124,199,174
119,202,174
119,202,174
123,200,174
127,198,174
130,196,174
129,197,174
126,199,174
129,196,175
135,190,175
136,190,176
124,177,164
98,150,137
97,147,135
98,146,134
99,145,134
99,145,134
101,144,134
100,144,134
99,146,139
93,142,136
99,148,139
95,144,127
86,136,104
97,149,98
116,169,99
116,169,90
116,168,86
115,165,89
116,163,91
117,167,94
118,168,95
119,169,96
120,170,100
121,170,104
115,164,101
110,158,97
103,151,93
95,142,87
88,135,80
83,130,75
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
77,125,67
77,125,67
84,132,74
76,124,66
65,113,55
73,121,63
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
78,126,68
79,127,69
81,129,71
76,124,66
98,143,89
201,221,198
253,254,254
253,252,252
255,253,254
255,251,253
255,250,252
255,253,254
255,252,255
253,254,255
250,255,255
250,255,255
253,254,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
219,241,171
135,200,168
121,180,222
252,254,247
253,254,254
255,255,249
254,254,247
255,252,249
252,251,253
251,254,247
253,255,241
253,254,234
250,248,222
254,254,247
253,255,231
240,237,107
242,243,84
249,248,205
250,255,245
254,253,208
246,247,160
255,251,186
252,254,240
252,254,245
252,255,249
247,253,242
161,200,223
198,225,215
230,236,205
254,251,246
250,251,231
249,252,204
240,248,166
148,187,201
200,234,250
238,251,255
225,234,191
248,249,180
249,248,211
254,253,242
252,255,247
253,255,254
250,254,234
249,247,214
247,251,238
248,254,223
238,238,125
239,239,158
252,254,239
247,250,221
251,251,252
253,253,247
251,254,241
241,229,218
229,220,214
152,158,155
1,1,2
68,65,63
42,38,47
39,31,8
117,123,15
151,142,6
241,237,10
245,241,3
245,239,4
247,241,2
247,242,3
243,240,20
251,247,77
247,243,118
2,3,0
231,231,54
246,239,4
244,241,4
248,236,7
115,111,15
0,4,6
4,2,6
0,1,0
2,2,1
54,55,49
253,252,253
245,245,245
196,196,194
2,1,1
0,5,9
35,32,0
243,238,23
245,243,0
244,242,0
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,0
246,241,1
246,241,2
247,241,13
122,118,28
1,4,9
3,1,7
2,2,1
2,0,8
0,0,3
7,7,7
1,1,1
3,3,5
2,2,4
0,0,3
3,5,1
209,212,62
250,243,20
164,166,32
2,8,5
67,59,19
127,117,3
120,117,3
194,195,27
245,243,20
26,21,0
2,2,4
2,2,2
12,11,11
3,1,1
144,144,144
250,250,250
252,253,254
7,9,12
135,135,93
246,245,156
251,244,194
248,214,186
241,161,88
236,156,32
240,190,61
232,234,125
100,171,188
73,162,224
127,181,214
240,249,183
253,255,228
252,254,248
253,251,248
226,191,185
240,211,212
248,252,247
254,253,255
246,244,245
246,246,240
247,254,246
246,244,218
247,249,175
240,246,165
248,254,242
244,254,247
243,240,162
245,241,126
255,250,239
250,253,250
254,254,249
254,254,227
248,249,191
241,253,241
245,253,252
244,254,238
244,248,216
244,239,121
237,235,88
249,252,210
250,255,253
255,255,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,254,255
255,254,255
251,250,250
253,252,253
247,249,249
216,223,221
205,219,214
205,230,222
204,238,227
164,207,193
141,196,175
124,200,171
125,200,170
129,198,170
128,198,170
123,200,170
121,202,170
125,200,170
129,198,170
128,198,170
123,200,170
122,201,169
125,198,168
124,197,170
123,195,172
125,197,176
127,198,180
124,195,177
124,196,176
124,196,171
124,197,169
125,198,169
122,199,174
110,189,169
49,127,113
25,102,97
34,110,111
34,109,113
32,107,110
34,110,108
34,112,100
32,110,92
30,108,86
50,123,99
86,158,134
120,192,168
129,201,177
123,195,171
125,197,172
126,198,174
126,198,174
126,198,174
126,198,174
126,199,172
126,199,170
126,199,170
126,199,170
125,200,170
125,200,170
125,200,170
126,199,170
126,199,170
126,199,170
126,199,170
126,198,173
126,198,174
126,198,174
126,198,174
127,198,174
127,198,174
127,198,174
127,198,174
126,198,174
126,198,174
127,198,174
130,196,174
128,198,174
124,199,174
122,200,174
125,199,174
128,198,174
132,195,174
132,195,174
130,196,174
126,199,174
129,196,174
135,190,176
135,189,175
118,170,157
96,147,135
98,148,136
98,146,134
99,145,134
99,145,134
101,144,134
100,144,134
99,146,137
92,142,133
97,147,136
99,148,132
88,137,108
91,143,95
116,167,105
116,168,94
116,167,90
115,165,89
116,163,91
118,168,95
116,166,95
114,163,93
111,161,92
110,159,93
98,147,84
93,141,80
89,137,79
83,130,75
79,126,71
78,125,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
77,125,67
78,126,68
82,130,72
76,124,66
67,115,57
71,119,61
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
78,126,68
79,127,69
82,130,72
75,124,65
80,125,70
162,182,158
248,250,247
250,250,248
255,253,252
255,253,253
255,251,252
255,253,254
255,252,255
253,254,255
250,255,255
250,255,255
253,254,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
237,244,172
231,243,136
237,253,240
248,248,253
252,255,253
254,254,253
244,252,250
241,253,255
243,249,238
253,252,246
242,247,185
247,252,181
244,250,196
254,250,244
242,246,232
250,247,214
249,252,184
251,251,230
247,247,161
244,243,72
246,246,50
243,242,61
255,255,213
251,252,244
251,255,247
249,252,248
239,249,250
237,248,250
243,251,248
252,254,240
255,250,251
252,253,230
243,251,205
239,251,243
201,232,239
142,194,224
129,173,190
236,251,246
247,247,245
253,254,249
253,254,248
252,255,244
253,254,222
253,251,218
247,249,224
246,248,194
254,248,100
244,242,142
238,243,180
251,252,186
249,253,235
255,252,228
244,241,164
246,241,187
163,181,180
84,90,30
35,34,33
116,119,120
0,4,0
115,119,38
122,113,0
248,245,29
247,241,5
244,243,3
246,241,6
248,238,2
244,242,5
246,246,52
251,247,94
91,97,30
72,71,7
244,244,14
246,241,8
245,238,7
242,237,3
102,98,14
2,6,8
5,3,9
0,1,4
2,3,3
2,4,1
6,8,7
22,22,22
2,1,0
7,2,8
1,4,4
49,48,4
246,238,20
247,241,7
247,242,3
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,242,0
247,240,2
248,240,1
247,240,1
247,240,1
244,242,0
246,240,4
247,241,0
247,240,3
247,240,2
249,239,10
233,234,57
5,5,2
0,0,9
1,0,1
0,0,0
0,1,1
0,0,1
1,0,0
0,0,2
0,0,2
1,0,5
8,7,4
240,237,48
245,239,2
248,242,53
5,4,0
8,9,1
124,121,21
122,122,9
156,156,5
237,236,7
70,65,0
8,6,11
1,5,7
47,11,14
100,35,40
19,3,3
14,13,11
245,241,238
5,5,11
120,119,95
244,248,167
251,253,210
254,248,184
240,216,59
229,194,31
248,235,142
157,175,158
70,170,239
68,176,243
83,172,217
231,244,164
254,255,208
240,243,243
253,253,250
227,177,173
232,191,188
248,251,252
255,253,241
254,255,228
231,245,241
251,255,253
255,254,251
252,255,252
250,255,248
250,255,246
241,247,245
234,253,229
165,208,177
233,250,244
245,250,238
254,253,254
251,255,239
239,249,168
100,172,202
83,161,213
95,172,188
233,250,193
243,249,211
254,249,168
243,243,138
254,252,239
254,255,250
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,253,254
255,254,255
253,251,252
254,253,254
236,240,239
201,211,208
209,226,220
211,239,230
186,223,211
153,197,182
141,196,175
124,200,171
124,200,170
127,199,170
126,199,170
121,201,170
121,202,170
123,200,170
129,198,170
128,198,170
123,200,170
122,201,170
125,198,168
125,198,171
125,198,174
127,198,177
127,199,180
130,201,183
130,202,182
128,200,176
126,199,171
124,198,169
123,200,172
119,198,175
64,143,126
28,105,95
36,112,108
34,110,109
33,109,106
33,109,102
35,113,98
40,119,98
46,124,100
95,169,144
115,187,163
127,199,175
126,198,174
124,196,172
126,198,174
126,198,174
126,198,174
126,198,174
126,198,174
126,199,172
126,199,170
126,199,170
126,199,170
126,199,170
125,199,170
126,199,170
126,199,170
126,199,170
126,199,170
126,199,170
126,198,173
126,198,174
125,199,174
125,198,174
124,199,174
124,199,174
124,199,174
124,199,174
123,200,174
123,200,174
124,199,174
125,199,174
124,199,174
124,200,174
125,199,174
128,197,174
132,195,174
134,194,174
134,194,174
130,196,174
126,199,174
127,196,174
135,191,176
132,186,172
109,162,149
94,145,132
98,148,136
98,146,134
99,145,134
99,145,134
101,144,134
100,144,134
99,146,135
92,142,132
95,145,134
103,151,136
91,140,115
84,134,95
109,159,105
116,167,100
119,170,98
118,168,95
116,163,92
115,165,94
110,160,91
103,153,85
95,144,78
90,138,74
84,132,70
82,130,71
80,129,71
78,126,70
77,124,68
76,124,68
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
77,125,67
78,127,69
80,128,70
77,125,67
69,117,59
69,117,59
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
80,128,70
80,128,70
80,128,70
79,127,69
77,122,68
121,143,117
227,232,226
252,253,250
255,254,252
255,253,252
255,252,253
255,252,254
255,253,255
253,254,255
251,255,255
250,255,255
253,254,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
249,246,184
199,234,192
151,196,197
234,249,255
250,251,252
246,252,247
188,218,228
106,181,226
200,236,233
251,251,252
246,251,198
248,248,201
250,254,244
253,255,249
253,250,243
211,232,240
219,237,217
250,253,156
247,244,109
253,246,74
248,238,58
245,241,21
244,247,120
251,253,233
253,253,196
253,252,238
246,254,243
248,254,248
252,254,249
252,253,253
253,253,252
246,249,251
246,254,253
253,252,239
247,247,200
243,252,234
247,253,248
250,248,244
251,253,249
251,255,250
253,254,255
255,252,228
246,241,112
240,244,75
242,246,118
252,251,206
247,232,174
252,253,207
189,204,108
230,235,115
244,250,221
250,254,206
249,244,102
244,246,142
185,195,171
46,56,14
72,70,72
35,35,36
56,57,16
124,123,10
215,209,29
243,239,8
247,241,5
244,244,0
245,242,7
248,243,2
242,239,28
253,249,87
249,249,122
12,11,0
217,216,59
244,238,4
245,239,3
245,241,1
252,243,6
197,196,73
6,6,12
1,1,0
2,0,10
1,1,2
4,4,8
2,3,2
2,4,1
1,2,0
0,2,1
6,6,10
129,126,26
247,240,9
245,241,9
247,241,7
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,1
246,241,0
247,240,3
247,240,2
247,240,2
246,240,5
244,241,0
246,240,1
246,240,5
244,242,2
244,242,1
247,242,1
242,236,7
211,212,70
6,6,4
1,2,14
0,0,6
0,1,3
0,0,9
0,2,2
3,8,0
1,1,10
10,8,5
167,164,40
247,242,6
245,240,22
242,239,13
89,81,10
3,5,2
108,105,34
122,122,3
130,129,0
247,243,23
129,127,19
0,1,2
111,102,108
5,10,7
81,9,12
185,57,63
54,0,3
7,9,6
9,5,9
198,195,201
252,244,240
254,250,232
243,247,169
244,245,76
254,241,143
251,254,222
156,201,195
28,150,229
22,151,243
62,167,231
215,247,242
173,215,235
136,189,222
218,231,204
250,249,217
249,246,252
254,251,233
246,247,157
232,235,80
149,186,148
223,242,245
249,252,249
251,254,253
254,252,231
235,241,203
232,251,253
76,162,211
134,203,175
162,210,186
239,245,239
250,253,249
234,246,213
127,190,180
66,177,243
67,179,250
90,182,225
125,191,197
241,255,247
246,248,174
252,250,171
254,254,252
255,255,251
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,252,253
255,254,255
255,255,255
249,251,250
221,227,225
199,211,207
212,233,226
211,241,231
167,206,193
147,192,177
143,198,178
125,199,171
124,200,170
125,200,170
123,200,170
120,202,170
120,202,170
124,200,170
128,198,170
128,198,170
124,200,170
122,200,169
125,199,168
128,201,174
126,198,175
118,190,169
111,182,164
120,191,173
124,196,177
129,201,176
128,200,173
125,198,169
120,198,168
117,197,170
79,158,137
34,113,98
32,109,100
28,105,97
30,108,98
32,109,97
47,126,106
74,153,129
98,176,149
120,194,169
125,197,173
124,196,172
122,194,170
126,198,174
127,199,175
126,198,174
126,198,174
126,198,174
126,198,174
126,199,172
126,199,170
126,199,170
127,198,170
128,198,170
127,198,170
128,198,170
128,198,170
128,198,170
126,199,170
126,199,170
125,199,173
125,199,174
124,200,174
124,200,174
123,200,174
122,200,174
122,200,174
122,200,174
122,200,174
122,200,174
122,200,174
122,200,174
122,200,174
123,200,174
126,198,174
131,196,174
134,194,174
136,193,174
134,194,174
130,196,174
125,199,174
127,196,175
136,191,177
125,179,165
102,155,141
94,145,133
96,146,134
98,146,134
99,145,134
99,145,134
101,144,134
100,144,134
98,146,134
93,143,132
93,143,132
102,149,137
93,141,121
80,128,97
99,148,102
110,160,103
117,167,102
115,163,95
110,157,88
97,146,79
94,143,77
89,138,73
84,133,69
80,129,66
80,128,67
79,127,68
79,127,69
79,127,69
79,126,71
79,126,70
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
77,125,67
79,128,69
78,127,68
77,125,67
71,119,61
67,115,57
79,127,69
79,127,69
79,127,69
79,127,69
79,127,69
81,129,71
80,129,71
78,126,68
82,130,72
83,128,73
95,118,89
194,202,192
251,254,248
255,254,250
254,251,249
255,254,254
255,252,255
255,253,255
253,254,255
251,255,255
251,255,255
253,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
228,244,235
124,193,221
148,219,202
153,191,214
247,255,244
253,253,252
224,247,254
149,196,214
224,244,204
251,253,236
249,250,251
254,252,244
253,253,253
247,254,249
252,249,246
154,198,205
153,202,178
232,241,112
245,247,103
242,245,48
246,246,51
245,240,29
241,239,96
251,251,184
234,242,115
253,250,189
242,246,191
252,253,239
253,252,252
249,250,252
241,254,250
147,193,220
130,183,214
243,252,243
243,244,185
252,253,243
250,255,250
249,250,251
252,253,248
252,253,242
250,255,246
255,254,201
247,241,45
243,241,28
251,246,69
246,245,115
226,206,134
255,250,227
249,255,225
253,249,197
238,212,213
241,247,229
248,250,188
250,239,176
227,152,119
46,18,0
92,96,93
5,3,3
118,116,31
158,152,12
245,241,15
244,238,6
247,242,4
246,242,0
247,242,1
244,241,10
251,247,66
246,243,86
147,147,74
32,28,0
246,240,26
246,239,10
246,242,2
246,242,1
245,232,5
243,242,41
20,19,0
2,1,13
2,5,1
2,3,1
3,3,8
1,1,6
2,3,10
1,1,8
3,1,15
15,13,0
239,239,61
247,242,1
244,242,7
247,243,0
246,241,1
